metapath	metaedge	metaedge_abbrev	position	length
CuGdAeGaD	Compound - upregulates - Gene	CuG	1	4
CuGdAeGaD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAeGaD	Anatomy - expresses - Gene	AeG	3	4
CuGdAeGaD	Disease - associates - Gene	DaG	4	4
CuGdAeGdD	Compound - upregulates - Gene	CuG	1	4
CuGdAeGdD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAeGdD	Anatomy - expresses - Gene	AeG	3	4
CuGdAeGdD	Disease - downregulates - Gene	DdG	4	4
CuGdAeGuD	Compound - upregulates - Gene	CuG	1	4
CuGdAeGuD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAeGuD	Anatomy - expresses - Gene	AeG	3	4
CuGdAeGuD	Disease - upregulates - Gene	DuG	4	4
CuGdAlDrD	Compound - upregulates - Gene	CuG	1	4
CuGdAlDrD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAlDrD	Disease - localizes - Anatomy	DlA	3	4
CuGdAlDrD	Disease - resembles - Disease	DrD	4	4
CuGdAuGaD	Compound - upregulates - Gene	CuG	1	4
CuGdAuGaD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAuGaD	Anatomy - upregulates - Gene	AuG	3	4
CuGdAuGaD	Disease - associates - Gene	DaG	4	4
CuGdAuGdD	Compound - upregulates - Gene	CuG	1	4
CuGdAuGdD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAuGdD	Anatomy - upregulates - Gene	AuG	3	4
CuGdAuGdD	Disease - downregulates - Gene	DdG	4	4
CuGdAuGuD	Compound - upregulates - Gene	CuG	1	4
CuGdAuGuD	Anatomy - downregulates - Gene	AdG	2	4
CuGdAuGuD	Anatomy - upregulates - Gene	AuG	3	4
CuGdAuGuD	Disease - upregulates - Gene	DuG	4	4
CuGdCbGaD	Compound - upregulates - Gene	CuG	1	4
CuGdCbGaD	Compound - downregulates - Gene	CdG	2	4
CuGdCbGaD	Compound - binds - Gene	CbG	3	4
CuGdCbGaD	Disease - associates - Gene	DaG	4	4
CuGdCbGdD	Compound - upregulates - Gene	CuG	1	4
CuGdCbGdD	Compound - downregulates - Gene	CdG	2	4
CuGdCbGdD	Compound - binds - Gene	CbG	3	4
CuGdCbGdD	Disease - downregulates - Gene	DdG	4	4
CuGdCbGuD	Compound - upregulates - Gene	CuG	1	4
CuGdCbGuD	Compound - downregulates - Gene	CdG	2	4
CuGdCbGuD	Compound - binds - Gene	CbG	3	4
CuGdCbGuD	Disease - upregulates - Gene	DuG	4	4
CuGdCdGaD	Compound - upregulates - Gene	CuG	1	4
CuGdCdGaD	Compound - downregulates - Gene	CdG	2	4
CuGdCdGaD	Compound - downregulates - Gene	CdG	3	4
CuGdCdGaD	Disease - associates - Gene	DaG	4	4
CuGdCdGdD	Compound - upregulates - Gene	CuG	1	4
CuGdCdGdD	Compound - downregulates - Gene	CdG	2	4
CuGdCdGdD	Compound - downregulates - Gene	CdG	3	4
CuGdCdGdD	Disease - downregulates - Gene	DdG	4	4
CuGdCdGuD	Compound - upregulates - Gene	CuG	1	4
CuGdCdGuD	Compound - downregulates - Gene	CdG	2	4
CuGdCdGuD	Compound - downregulates - Gene	CdG	3	4
CuGdCdGuD	Disease - upregulates - Gene	DuG	4	4
CuGdCpDrD	Compound - upregulates - Gene	CuG	1	4
CuGdCpDrD	Compound - downregulates - Gene	CdG	2	4
CuGdCpDrD	Compound - palliates - Disease	CpD	3	4
CuGdCpDrD	Disease - resembles - Disease	DrD	4	4
CuGdCrCpD	Compound - upregulates - Gene	CuG	1	4
CuGdCrCpD	Compound - downregulates - Gene	CdG	2	4
CuGdCrCpD	Compound - resembles - Compound	CrC	3	4
CuGdCrCpD	Compound - palliates - Disease	CpD	4	4
CuGdCrCtD	Compound - upregulates - Gene	CuG	1	4
CuGdCrCtD	Compound - downregulates - Gene	CdG	2	4
CuGdCrCtD	Compound - resembles - Compound	CrC	3	4
CuGdCrCtD	Compound - treats - Disease	CtD	4	4
CuGdCtDrD	Compound - upregulates - Gene	CuG	1	4
CuGdCtDrD	Compound - downregulates - Gene	CdG	2	4
CuGdCtDrD	Compound - treats - Disease	CtD	3	4
CuGdCtDrD	Disease - resembles - Disease	DrD	4	4
CuGdCuGaD	Compound - upregulates - Gene	CuG	1	4
CuGdCuGaD	Compound - downregulates - Gene	CdG	2	4
CuGdCuGaD	Compound - upregulates - Gene	CuG	3	4
CuGdCuGaD	Disease - associates - Gene	DaG	4	4
CuGdCuGdD	Compound - upregulates - Gene	CuG	1	4
CuGdCuGdD	Compound - downregulates - Gene	CdG	2	4
CuGdCuGdD	Compound - upregulates - Gene	CuG	3	4
CuGdCuGdD	Disease - downregulates - Gene	DdG	4	4
CuGdCuGuD	Compound - upregulates - Gene	CuG	1	4
CuGdCuGuD	Compound - downregulates - Gene	CdG	2	4
CuGdCuGuD	Compound - upregulates - Gene	CuG	3	4
CuGdCuGuD	Disease - upregulates - Gene	DuG	4	4
CuGdDaGaD	Compound - upregulates - Gene	CuG	1	4
CuGdDaGaD	Disease - downregulates - Gene	DdG	2	4
CuGdDaGaD	Disease - associates - Gene	DaG	3	4
CuGdDaGaD	Disease - associates - Gene	DaG	4	4
CuGdDaGdD	Compound - upregulates - Gene	CuG	1	4
CuGdDaGdD	Disease - downregulates - Gene	DdG	2	4
CuGdDaGdD	Disease - associates - Gene	DaG	3	4
CuGdDaGdD	Disease - downregulates - Gene	DdG	4	4
CuGdDaGuD	Compound - upregulates - Gene	CuG	1	4
CuGdDaGuD	Disease - downregulates - Gene	DdG	2	4
CuGdDaGuD	Disease - associates - Gene	DaG	3	4
CuGdDaGuD	Disease - upregulates - Gene	DuG	4	4
CuGdDdGaD	Compound - upregulates - Gene	CuG	1	4
CuGdDdGaD	Disease - downregulates - Gene	DdG	2	4
CuGdDdGaD	Disease - downregulates - Gene	DdG	3	4
CuGdDdGaD	Disease - associates - Gene	DaG	4	4
CuGdDdGdD	Compound - upregulates - Gene	CuG	1	4
CuGdDdGdD	Disease - downregulates - Gene	DdG	2	4
CuGdDdGdD	Disease - downregulates - Gene	DdG	3	4
CuGdDdGdD	Disease - downregulates - Gene	DdG	4	4
CuGdDdGuD	Compound - upregulates - Gene	CuG	1	4
CuGdDdGuD	Disease - downregulates - Gene	DdG	2	4
CuGdDdGuD	Disease - downregulates - Gene	DdG	3	4
CuGdDdGuD	Disease - upregulates - Gene	DuG	4	4
CuGdDlAlD	Compound - upregulates - Gene	CuG	1	4
CuGdDlAlD	Disease - downregulates - Gene	DdG	2	4
CuGdDlAlD	Disease - localizes - Anatomy	DlA	3	4
CuGdDlAlD	Disease - localizes - Anatomy	DlA	4	4
CuGdDpCpD	Compound - upregulates - Gene	CuG	1	4
CuGdDpCpD	Disease - downregulates - Gene	DdG	2	4
CuGdDpCpD	Compound - palliates - Disease	CpD	3	4
CuGdDpCpD	Compound - palliates - Disease	CpD	4	4
CuGdDpCtD	Compound - upregulates - Gene	CuG	1	4
CuGdDpCtD	Disease - downregulates - Gene	DdG	2	4
CuGdDpCtD	Compound - palliates - Disease	CpD	3	4
CuGdDpCtD	Compound - treats - Disease	CtD	4	4
CuGdDpSpD	Compound - upregulates - Gene	CuG	1	4
CuGdDpSpD	Disease - downregulates - Gene	DdG	2	4
CuGdDpSpD	Disease - presents - Symptom	DpS	3	4
CuGdDpSpD	Disease - presents - Symptom	DpS	4	4
CuGdDrDrD	Compound - upregulates - Gene	CuG	1	4
CuGdDrDrD	Disease - downregulates - Gene	DdG	2	4
CuGdDrDrD	Disease - resembles - Disease	DrD	3	4
CuGdDrDrD	Disease - resembles - Disease	DrD	4	4
CuGdDtCpD	Compound - upregulates - Gene	CuG	1	4
CuGdDtCpD	Disease - downregulates - Gene	DdG	2	4
CuGdDtCpD	Compound - treats - Disease	CtD	3	4
CuGdDtCpD	Compound - palliates - Disease	CpD	4	4
CuGdDtCtD	Compound - upregulates - Gene	CuG	1	4
CuGdDtCtD	Disease - downregulates - Gene	DdG	2	4
CuGdDtCtD	Compound - treats - Disease	CtD	3	4
CuGdDtCtD	Compound - treats - Disease	CtD	4	4
CuGdDuGaD	Compound - upregulates - Gene	CuG	1	4
CuGdDuGaD	Disease - downregulates - Gene	DdG	2	4
CuGdDuGaD	Disease - upregulates - Gene	DuG	3	4
CuGdDuGaD	Disease - associates - Gene	DaG	4	4
CuGdDuGdD	Compound - upregulates - Gene	CuG	1	4
CuGdDuGdD	Disease - downregulates - Gene	DdG	2	4
CuGdDuGdD	Disease - upregulates - Gene	DuG	3	4
CuGdDuGdD	Disease - downregulates - Gene	DdG	4	4
CuGdDuGuD	Compound - upregulates - Gene	CuG	1	4
CuGdDuGuD	Disease - downregulates - Gene	DdG	2	4
CuGdDuGuD	Disease - upregulates - Gene	DuG	3	4
CuGdDuGuD	Disease - upregulates - Gene	DuG	4	4
CuGeAdGaD	Compound - upregulates - Gene	CuG	1	4
CuGeAdGaD	Anatomy - expresses - Gene	AeG	2	4
CuGeAdGaD	Anatomy - downregulates - Gene	AdG	3	4
CuGeAdGaD	Disease - associates - Gene	DaG	4	4
CuGeAdGdD	Compound - upregulates - Gene	CuG	1	4
CuGeAdGdD	Anatomy - expresses - Gene	AeG	2	4
CuGeAdGdD	Anatomy - downregulates - Gene	AdG	3	4
CuGeAdGdD	Disease - downregulates - Gene	DdG	4	4
CuGeAdGuD	Compound - upregulates - Gene	CuG	1	4
CuGeAdGuD	Anatomy - expresses - Gene	AeG	2	4
CuGeAdGuD	Anatomy - downregulates - Gene	AdG	3	4
CuGeAdGuD	Disease - upregulates - Gene	DuG	4	4
CuGeAeGaD	Compound - upregulates - Gene	CuG	1	4
CuGeAeGaD	Anatomy - expresses - Gene	AeG	2	4
CuGeAeGaD	Anatomy - expresses - Gene	AeG	3	4
CuGeAeGaD	Disease - associates - Gene	DaG	4	4
CuGeAeGdD	Compound - upregulates - Gene	CuG	1	4
CuGeAeGdD	Anatomy - expresses - Gene	AeG	2	4
CuGeAeGdD	Anatomy - expresses - Gene	AeG	3	4
CuGeAeGdD	Disease - downregulates - Gene	DdG	4	4
CuGeAeGuD	Compound - upregulates - Gene	CuG	1	4
CuGeAeGuD	Anatomy - expresses - Gene	AeG	2	4
CuGeAeGuD	Anatomy - expresses - Gene	AeG	3	4
CuGeAeGuD	Disease - upregulates - Gene	DuG	4	4
CuGeAlDrD	Compound - upregulates - Gene	CuG	1	4
CuGeAlDrD	Anatomy - expresses - Gene	AeG	2	4
CuGeAlDrD	Disease - localizes - Anatomy	DlA	3	4
CuGeAlDrD	Disease - resembles - Disease	DrD	4	4
CuGeAuGaD	Compound - upregulates - Gene	CuG	1	4
CuGeAuGaD	Anatomy - expresses - Gene	AeG	2	4
CuGeAuGaD	Anatomy - upregulates - Gene	AuG	3	4
CuGeAuGaD	Disease - associates - Gene	DaG	4	4
CuGeAuGdD	Compound - upregulates - Gene	CuG	1	4
CuGeAuGdD	Anatomy - expresses - Gene	AeG	2	4
CuGeAuGdD	Anatomy - upregulates - Gene	AuG	3	4
CuGeAuGdD	Disease - downregulates - Gene	DdG	4	4
CuGeAuGuD	Compound - upregulates - Gene	CuG	1	4
CuGeAuGuD	Anatomy - expresses - Gene	AeG	2	4
CuGeAuGuD	Anatomy - upregulates - Gene	AuG	3	4
CuGeAuGuD	Disease - upregulates - Gene	DuG	4	4
CuGiG<rGaD	Compound - upregulates - Gene	CuG	1	4
CuGiG<rGaD	Gene - interacts - Gene	GiG	2	4
CuGiG<rGaD	Gene > regulates > Gene	GrG	3	4
CuGiG<rGaD	Disease - associates - Gene	DaG	4	4
CuGiG<rGdD	Compound - upregulates - Gene	CuG	1	4
CuGiG<rGdD	Gene - interacts - Gene	GiG	2	4
CuGiG<rGdD	Gene > regulates > Gene	GrG	3	4
CuGiG<rGdD	Disease - downregulates - Gene	DdG	4	4
CuGiG<rGuD	Compound - upregulates - Gene	CuG	1	4
CuGiG<rGuD	Gene - interacts - Gene	GiG	2	4
CuGiG<rGuD	Gene > regulates > Gene	GrG	3	4
CuGiG<rGuD	Disease - upregulates - Gene	DuG	4	4
CuGiGaDrD	Compound - upregulates - Gene	CuG	1	4
CuGiGaDrD	Gene - interacts - Gene	GiG	2	4
CuGiGaDrD	Disease - associates - Gene	DaG	3	4
CuGiGaDrD	Disease - resembles - Disease	DrD	4	4
CuGiGbCpD	Compound - upregulates - Gene	CuG	1	4
CuGiGbCpD	Gene - interacts - Gene	GiG	2	4
CuGiGbCpD	Compound - binds - Gene	CbG	3	4
CuGiGbCpD	Compound - palliates - Disease	CpD	4	4
CuGiGbCtD	Compound - upregulates - Gene	CuG	1	4
CuGiGbCtD	Gene - interacts - Gene	GiG	2	4
CuGiGbCtD	Compound - binds - Gene	CbG	3	4
CuGiGbCtD	Compound - treats - Disease	CtD	4	4
CuGiGcGaD	Compound - upregulates - Gene	CuG	1	4
CuGiGcGaD	Gene - interacts - Gene	GiG	2	4
CuGiGcGaD	Gene - covaries - Gene	GcG	3	4
CuGiGcGaD	Disease - associates - Gene	DaG	4	4
CuGiGcGdD	Compound - upregulates - Gene	CuG	1	4
CuGiGcGdD	Gene - interacts - Gene	GiG	2	4
CuGiGcGdD	Gene - covaries - Gene	GcG	3	4
CuGiGcGdD	Disease - downregulates - Gene	DdG	4	4
CuGiGcGuD	Compound - upregulates - Gene	CuG	1	4
CuGiGcGuD	Gene - interacts - Gene	GiG	2	4
CuGiGcGuD	Gene - covaries - Gene	GcG	3	4
CuGiGcGuD	Disease - upregulates - Gene	DuG	4	4
CuGiGdAlD	Compound - upregulates - Gene	CuG	1	4
CuGiGdAlD	Gene - interacts - Gene	GiG	2	4
CuGiGdAlD	Anatomy - downregulates - Gene	AdG	3	4
CuGiGdAlD	Disease - localizes - Anatomy	DlA	4	4
CuGiGdCpD	Compound - upregulates - Gene	CuG	1	4
CuGiGdCpD	Gene - interacts - Gene	GiG	2	4
CuGiGdCpD	Compound - downregulates - Gene	CdG	3	4
CuGiGdCpD	Compound - palliates - Disease	CpD	4	4
CuGiGdCtD	Compound - upregulates - Gene	CuG	1	4
CuGiGdCtD	Gene - interacts - Gene	GiG	2	4
CuGiGdCtD	Compound - downregulates - Gene	CdG	3	4
CuGiGdCtD	Compound - treats - Disease	CtD	4	4
CuGiGdDrD	Compound - upregulates - Gene	CuG	1	4
CuGiGdDrD	Gene - interacts - Gene	GiG	2	4
CuGiGdDrD	Disease - downregulates - Gene	DdG	3	4
CuGiGdDrD	Disease - resembles - Disease	DrD	4	4
CuGiGeAlD	Compound - upregulates - Gene	CuG	1	4
CuGiGeAlD	Gene - interacts - Gene	GiG	2	4
CuGiGeAlD	Anatomy - expresses - Gene	AeG	3	4
CuGiGeAlD	Disease - localizes - Anatomy	DlA	4	4
CuGiGiGaD	Compound - upregulates - Gene	CuG	1	4
CuGiGiGaD	Gene - interacts - Gene	GiG	2	4
CuGiGiGaD	Gene - interacts - Gene	GiG	3	4
CuGiGiGaD	Disease - associates - Gene	DaG	4	4
CuGiGiGdD	Compound - upregulates - Gene	CuG	1	4
CuGiGiGdD	Gene - interacts - Gene	GiG	2	4
CuGiGiGdD	Gene - interacts - Gene	GiG	3	4
CuGiGiGdD	Disease - downregulates - Gene	DdG	4	4
CuGiGiGuD	Compound - upregulates - Gene	CuG	1	4
CuGiGiGuD	Gene - interacts - Gene	GiG	2	4
CuGiGiGuD	Gene - interacts - Gene	GiG	3	4
CuGiGiGuD	Disease - upregulates - Gene	DuG	4	4
CuGiGr>GaD	Compound - upregulates - Gene	CuG	1	4
CuGiGr>GaD	Gene - interacts - Gene	GiG	2	4
CuGiGr>GaD	Gene > regulates > Gene	GrG	3	4
CuGiGr>GaD	Disease - associates - Gene	DaG	4	4
CuGiGr>GdD	Compound - upregulates - Gene	CuG	1	4
CuGiGr>GdD	Gene - interacts - Gene	GiG	2	4
CuGiGr>GdD	Gene > regulates > Gene	GrG	3	4
CuGiGr>GdD	Disease - downregulates - Gene	DdG	4	4
CuGiGr>GuD	Compound - upregulates - Gene	CuG	1	4
CuGiGr>GuD	Gene - interacts - Gene	GiG	2	4
CuGiGr>GuD	Gene > regulates > Gene	GrG	3	4
CuGiGr>GuD	Disease - upregulates - Gene	DuG	4	4
CuGiGuAlD	Compound - upregulates - Gene	CuG	1	4
CuGiGuAlD	Gene - interacts - Gene	GiG	2	4
CuGiGuAlD	Anatomy - upregulates - Gene	AuG	3	4
CuGiGuAlD	Disease - localizes - Anatomy	DlA	4	4
CuGiGuCpD	Compound - upregulates - Gene	CuG	1	4
CuGiGuCpD	Gene - interacts - Gene	GiG	2	4
CuGiGuCpD	Compound - upregulates - Gene	CuG	3	4
CuGiGuCpD	Compound - palliates - Disease	CpD	4	4
CuGiGuCtD	Compound - upregulates - Gene	CuG	1	4
CuGiGuCtD	Gene - interacts - Gene	GiG	2	4
CuGiGuCtD	Compound - upregulates - Gene	CuG	3	4
CuGiGuCtD	Compound - treats - Disease	CtD	4	4
CuGiGuDrD	Compound - upregulates - Gene	CuG	1	4
CuGiGuDrD	Gene - interacts - Gene	GiG	2	4
CuGiGuDrD	Disease - upregulates - Gene	DuG	3	4
CuGiGuDrD	Disease - resembles - Disease	DrD	4	4
CuGpBPpGaD	Compound - upregulates - Gene	CuG	1	4
CuGpBPpGaD	Gene - participates - Biological Process	GpBP	2	4
CuGpBPpGaD	Gene - participates - Biological Process	GpBP	3	4
CuGpBPpGaD	Disease - associates - Gene	DaG	4	4
CuGpBPpGdD	Compound - upregulates - Gene	CuG	1	4
CuGpBPpGdD	Gene - participates - Biological Process	GpBP	2	4
CuGpBPpGdD	Gene - participates - Biological Process	GpBP	3	4
CuGpBPpGdD	Disease - downregulates - Gene	DdG	4	4
CuGpBPpGuD	Compound - upregulates - Gene	CuG	1	4
CuGpBPpGuD	Gene - participates - Biological Process	GpBP	2	4
CuGpBPpGuD	Gene - participates - Biological Process	GpBP	3	4
CuGpBPpGuD	Disease - upregulates - Gene	DuG	4	4
CuGpCCpGaD	Compound - upregulates - Gene	CuG	1	4
CuGpCCpGaD	Gene - participates - Cellular Component	GpCC	2	4
CuGpCCpGaD	Gene - participates - Cellular Component	GpCC	3	4
CuGpCCpGaD	Disease - associates - Gene	DaG	4	4
CuGpCCpGdD	Compound - upregulates - Gene	CuG	1	4
CuGpCCpGdD	Gene - participates - Cellular Component	GpCC	2	4
CuGpCCpGdD	Gene - participates - Cellular Component	GpCC	3	4
CuGpCCpGdD	Disease - downregulates - Gene	DdG	4	4
CuGpCCpGuD	Compound - upregulates - Gene	CuG	1	4
CuGpCCpGuD	Gene - participates - Cellular Component	GpCC	2	4
CuGpCCpGuD	Gene - participates - Cellular Component	GpCC	3	4
CuGpCCpGuD	Disease - upregulates - Gene	DuG	4	4
CuGpMFpGaD	Compound - upregulates - Gene	CuG	1	4
CuGpMFpGaD	Gene - participates - Molecular Function	GpMF	2	4
CuGpMFpGaD	Gene - participates - Molecular Function	GpMF	3	4
CuGpMFpGaD	Disease - associates - Gene	DaG	4	4
CuGpMFpGdD	Compound - upregulates - Gene	CuG	1	4
CuGpMFpGdD	Gene - participates - Molecular Function	GpMF	2	4
CuGpMFpGdD	Gene - participates - Molecular Function	GpMF	3	4
CuGpMFpGdD	Disease - downregulates - Gene	DdG	4	4
CuGpMFpGuD	Compound - upregulates - Gene	CuG	1	4
CuGpMFpGuD	Gene - participates - Molecular Function	GpMF	2	4
CuGpMFpGuD	Gene - participates - Molecular Function	GpMF	3	4
CuGpMFpGuD	Disease - upregulates - Gene	DuG	4	4
CuGpPWpGaD	Compound - upregulates - Gene	CuG	1	4
CuGpPWpGaD	Gene - participates - Pathway	GpPW	2	4
CuGpPWpGaD	Gene - participates - Pathway	GpPW	3	4
CuGpPWpGaD	Disease - associates - Gene	DaG	4	4
CuGpPWpGdD	Compound - upregulates - Gene	CuG	1	4
CuGpPWpGdD	Gene - participates - Pathway	GpPW	2	4
CuGpPWpGdD	Gene - participates - Pathway	GpPW	3	4
CuGpPWpGdD	Disease - downregulates - Gene	DdG	4	4
CuGpPWpGuD	Compound - upregulates - Gene	CuG	1	4
CuGpPWpGuD	Gene - participates - Pathway	GpPW	2	4
CuGpPWpGuD	Gene - participates - Pathway	GpPW	3	4
CuGpPWpGuD	Disease - upregulates - Gene	DuG	4	4
CuGr>G<rGaD	Compound - upregulates - Gene	CuG	1	4
CuGr>G<rGaD	Gene > regulates > Gene	GrG	2	4
CuGr>G<rGaD	Gene > regulates > Gene	GrG	3	4
CuGr>G<rGaD	Disease - associates - Gene	DaG	4	4
CuGr>G<rGdD	Compound - upregulates - Gene	CuG	1	4
CuGr>G<rGdD	Gene > regulates > Gene	GrG	2	4
CuGr>G<rGdD	Gene > regulates > Gene	GrG	3	4
CuGr>G<rGdD	Disease - downregulates - Gene	DdG	4	4
CuGr>G<rGuD	Compound - upregulates - Gene	CuG	1	4
CuGr>G<rGuD	Gene > regulates > Gene	GrG	2	4
CuGr>G<rGuD	Gene > regulates > Gene	GrG	3	4
CuGr>G<rGuD	Disease - upregulates - Gene	DuG	4	4
CuGr>GaDrD	Compound - upregulates - Gene	CuG	1	4
CuGr>GaDrD	Gene > regulates > Gene	GrG	2	4
CuGr>GaDrD	Disease - associates - Gene	DaG	3	4
CuGr>GaDrD	Disease - resembles - Disease	DrD	4	4
CuGr>GbCpD	Compound - upregulates - Gene	CuG	1	4
CuGr>GbCpD	Gene > regulates > Gene	GrG	2	4
CuGr>GbCpD	Compound - binds - Gene	CbG	3	4
CuGr>GbCpD	Compound - palliates - Disease	CpD	4	4
CuGr>GbCtD	Compound - upregulates - Gene	CuG	1	4
CuGr>GbCtD	Gene > regulates > Gene	GrG	2	4
CuGr>GbCtD	Compound - binds - Gene	CbG	3	4
CuGr>GbCtD	Compound - treats - Disease	CtD	4	4
CuGr>GcGaD	Compound - upregulates - Gene	CuG	1	4
CuGr>GcGaD	Gene > regulates > Gene	GrG	2	4
CuGr>GcGaD	Gene - covaries - Gene	GcG	3	4
CuGr>GcGaD	Disease - associates - Gene	DaG	4	4
CuGr>GcGdD	Compound - upregulates - Gene	CuG	1	4
CuGr>GcGdD	Gene > regulates > Gene	GrG	2	4
CuGr>GcGdD	Gene - covaries - Gene	GcG	3	4
CuGr>GcGdD	Disease - downregulates - Gene	DdG	4	4
CuGr>GcGuD	Compound - upregulates - Gene	CuG	1	4
CuGr>GcGuD	Gene > regulates > Gene	GrG	2	4
CuGr>GcGuD	Gene - covaries - Gene	GcG	3	4
CuGr>GcGuD	Disease - upregulates - Gene	DuG	4	4
CuGr>GdAlD	Compound - upregulates - Gene	CuG	1	4
CuGr>GdAlD	Gene > regulates > Gene	GrG	2	4
CuGr>GdAlD	Anatomy - downregulates - Gene	AdG	3	4
CuGr>GdAlD	Disease - localizes - Anatomy	DlA	4	4
CuGr>GdCpD	Compound - upregulates - Gene	CuG	1	4
CuGr>GdCpD	Gene > regulates > Gene	GrG	2	4
CuGr>GdCpD	Compound - downregulates - Gene	CdG	3	4
CuGr>GdCpD	Compound - palliates - Disease	CpD	4	4
CuGr>GdCtD	Compound - upregulates - Gene	CuG	1	4
CuGr>GdCtD	Gene > regulates > Gene	GrG	2	4
CuGr>GdCtD	Compound - downregulates - Gene	CdG	3	4
CuGr>GdCtD	Compound - treats - Disease	CtD	4	4
CuGr>GdDrD	Compound - upregulates - Gene	CuG	1	4
CuGr>GdDrD	Gene > regulates > Gene	GrG	2	4
CuGr>GdDrD	Disease - downregulates - Gene	DdG	3	4
CuGr>GdDrD	Disease - resembles - Disease	DrD	4	4
CuGr>GeAlD	Compound - upregulates - Gene	CuG	1	4
CuGr>GeAlD	Gene > regulates > Gene	GrG	2	4
CuGr>GeAlD	Anatomy - expresses - Gene	AeG	3	4
CuGr>GeAlD	Disease - localizes - Anatomy	DlA	4	4
CuGr>GiGaD	Compound - upregulates - Gene	CuG	1	4
CuGr>GiGaD	Gene > regulates > Gene	GrG	2	4
CuGr>GiGaD	Gene - interacts - Gene	GiG	3	4
CuGr>GiGaD	Disease - associates - Gene	DaG	4	4
CuGr>GiGdD	Compound - upregulates - Gene	CuG	1	4
CuGr>GiGdD	Gene > regulates > Gene	GrG	2	4
CuGr>GiGdD	Gene - interacts - Gene	GiG	3	4
CuGr>GiGdD	Disease - downregulates - Gene	DdG	4	4
CuGr>GiGuD	Compound - upregulates - Gene	CuG	1	4
CuGr>GiGuD	Gene > regulates > Gene	GrG	2	4
CuGr>GiGuD	Gene - interacts - Gene	GiG	3	4
CuGr>GiGuD	Disease - upregulates - Gene	DuG	4	4
CuGr>Gr>GaD	Compound - upregulates - Gene	CuG	1	4
CuGr>Gr>GaD	Gene > regulates > Gene	GrG	2	4
CuGr>Gr>GaD	Gene > regulates > Gene	GrG	3	4
CuGr>Gr>GaD	Disease - associates - Gene	DaG	4	4
CuGr>Gr>GdD	Compound - upregulates - Gene	CuG	1	4
CuGr>Gr>GdD	Gene > regulates > Gene	GrG	2	4
CuGr>Gr>GdD	Gene > regulates > Gene	GrG	3	4
CuGr>Gr>GdD	Disease - downregulates - Gene	DdG	4	4
CuGr>Gr>GuD	Compound - upregulates - Gene	CuG	1	4
CuGr>Gr>GuD	Gene > regulates > Gene	GrG	2	4
CuGr>Gr>GuD	Gene > regulates > Gene	GrG	3	4
CuGr>Gr>GuD	Disease - upregulates - Gene	DuG	4	4
CuGr>GuAlD	Compound - upregulates - Gene	CuG	1	4
CuGr>GuAlD	Gene > regulates > Gene	GrG	2	4
CuGr>GuAlD	Anatomy - upregulates - Gene	AuG	3	4
CuGr>GuAlD	Disease - localizes - Anatomy	DlA	4	4
CuGr>GuCpD	Compound - upregulates - Gene	CuG	1	4
CuGr>GuCpD	Gene > regulates > Gene	GrG	2	4
CuGr>GuCpD	Compound - upregulates - Gene	CuG	3	4
CuGr>GuCpD	Compound - palliates - Disease	CpD	4	4
CuGr>GuCtD	Compound - upregulates - Gene	CuG	1	4
CuGr>GuCtD	Gene > regulates > Gene	GrG	2	4
CuGr>GuCtD	Compound - upregulates - Gene	CuG	3	4
CuGr>GuCtD	Compound - treats - Disease	CtD	4	4
CuGr>GuDrD	Compound - upregulates - Gene	CuG	1	4
CuGr>GuDrD	Gene > regulates > Gene	GrG	2	4
CuGr>GuDrD	Disease - upregulates - Gene	DuG	3	4
CuGr>GuDrD	Disease - resembles - Disease	DrD	4	4
CuGuAdGaD	Compound - upregulates - Gene	CuG	1	4
CuGuAdGaD	Anatomy - upregulates - Gene	AuG	2	4
CuGuAdGaD	Anatomy - downregulates - Gene	AdG	3	4
CuGuAdGaD	Disease - associates - Gene	DaG	4	4
CuGuAdGdD	Compound - upregulates - Gene	CuG	1	4
CuGuAdGdD	Anatomy - upregulates - Gene	AuG	2	4
CuGuAdGdD	Anatomy - downregulates - Gene	AdG	3	4
CuGuAdGdD	Disease - downregulates - Gene	DdG	4	4
CuGuAdGuD	Compound - upregulates - Gene	CuG	1	4
CuGuAdGuD	Anatomy - upregulates - Gene	AuG	2	4
CuGuAdGuD	Anatomy - downregulates - Gene	AdG	3	4
CuGuAdGuD	Disease - upregulates - Gene	DuG	4	4
CuGuAeGaD	Compound - upregulates - Gene	CuG	1	4
CuGuAeGaD	Anatomy - upregulates - Gene	AuG	2	4
CuGuAeGaD	Anatomy - expresses - Gene	AeG	3	4
CuGuAeGaD	Disease - associates - Gene	DaG	4	4
CuGuAeGdD	Compound - upregulates - Gene	CuG	1	4
CuGuAeGdD	Anatomy - upregulates - Gene	AuG	2	4
CuGuAeGdD	Anatomy - expresses - Gene	AeG	3	4
CuGuAeGdD	Disease - downregulates - Gene	DdG	4	4
CuGuAeGuD	Compound - upregulates - Gene	CuG	1	4
CuGuAeGuD	Anatomy - upregulates - Gene	AuG	2	4
